animal;id;experience;test;path
fish;5;5;3;ПОМЛВЛКГ+ЗССЗЦХША+КЛЛКА-КЛЛКЛЛКА-ШХХХЦЦФФФФХХФФЦЦФФХХФФЦЩККЗССССЗККЦХХЦЦХХФФХХФФХШКЛЛКККШХФФЦЩККЗСТ
fish;5;6;1;НОМЛВЛКГ+ЩЩЗСТ
fish;5;6;2;ПОИЛЕРРСССДА+ШХЦЦФООИЛЕССРРСР
fish;5;6;3;ПОМММООФФЦЩГ+ККЗСЖВЛЛЛКЗСТ
fish;5;6;4;НОФФИИЛККЛБЛЛЛЛЛЛЛИИИИИИИИИИИИИФХША+ШШШХЦЦХШДДШХХША-ДСССЕЛИИИИИИИКШХХШДДШХЦЦЦЩГ+КЛЛКЗССЗККГ-ЗСТ
fish;5;7;1;НОФХША+ККШХЦЩГ-КЛВЛЛЛМММООФЦЦЦХША-ДДА-ДСЕЛИИЛЕССЕЕР
fish;5;7;2;НОФХША+ДСЕЛЛЕСДДСССЕЛИИИИИФХХЦЩГ+ЩЩЩЦЦЩКГ-ЗСТ
fish;5;8;1;ПОММООФЦЩКЛЖСЗККЩЦХШБЕССР
fish;5;8;2;НОИИФФМКГ+КЛЖСЗГ-Г-Г-ЩЦХХХША+А-ШХКЛЕСДА-ШХХШКЛБЛКА-ДССДККДССДШХФИКА-ДСР
fish;5;8;3;НОФЦЦХША+ШХХША-А-ДССДШХХШДССДШХЦЩГ+ККЗСТ
fish;5;9;1;НОФЦЩГ+КЛЛЛЛКГ-ЩЦФФХША-ШХЦЩГ-ЩЦХША+ККШХФМЛЖССЖЛМИКДСР
fish;5;9;2;НОФХША+ШХХША-ДССДА-ШХЦЩГ+ЗССЗГ-Г-Г-ШЦХХЦЦХША-А-ШХХШККА-ШХХХШДССДШХЦЗЗГ-ЩЦХША-ШХЦЗСЖЛЛЖСЗККГ-ЩЦХШККДССДА-ШХЦЗССЗЩЦХША-А-А-ДСР
fish;5;10;1;ПОФХША+ККА-А-ДДШХЦЩЗССЗЩЦХШДДШХЦЩГ+КЛЖССТ
fish;5;10;2;НОФХХЦГ+КЛЛЛМФХХЦГ-ЗССЗГ-Г-Г-Г-Г-Г-Г-ЗССЗЩЦХША+ККИМЛЛМООФХШККДСЕЛИМЛЛКККГ-ЗССЗЩЦХШККДШХЦЩЗСТ
fish;5;10;3;НОФФФМИКГ+ЩЦХША+КЛЛКДДШХЦЩЩЦХХЦГ-ЗССЗЩЦХХЦЩГ-Г-ЗЗГ-ЩЦХША-ДСР
fish;5;11;1;НОФФХШДССДШХЦЩГ+ЩЦЦЗСЖЛМФХШДДА+ДСЕЛИММИЛЕЕЛИИКШХЦЩЗССЗКЛЖТ
fish;5;11;2;ПОМКГ+КЛЖСЗКЛЖСЗКМФХША+КЛЕСДККА-А-ДССДА-А-ШХЦЩКЛЖТ
fish;5;12;1;ПОФЦЩГ+ЗССЗЩЦХША+ДСЕЛИООООИЛЛККЛЕСР
fish;5;12;2;НОМММИКШХХШДССДА+ДДККА-ДДШХЦЩЗСЖЛМИКА-ДССДККШХЦЩЩЦХХЦЩГ+КЛЛКШХДСССР
fish;5;13;1;ПОФЦЩГ+ЩЦЦЩГ-КМММООФХШДССДА+ШХФФХША-ШХЦЩГ-ЗСТ
fish;5;13;2;ПОФХША+ШХХША-ДСЕБЛКА-А-А-КЛЛКА-А-А-ШХХШШДЦЩЗЗГ+ЩЦХША-ШХЦЩГ-КЛЖСЗЩЦША-КЛЛКШХЦЩЗСТТЖЛВЛКГ-ЗЗГ-ЩЦХША-ККДСРРСДА-ШХХША-КЛЕР
fish;5;13;3;ПОФЦЩКЛВЛКГ-ЩЦХША+ККШХФИЛЛККЛЕР
fish;5;13;4;НОФЦЦХША+ДССДА-ШХФООФХША-ДССДА-ШХЦЩГ+ЩЦЦЩККГ-ЩЦХХЦЩГ-ЩЦЦЦХХЦЩГ-ЗСТ
fish;5;14;1;ПОФХШККГ+ШХЦЩКЛЛМИЛЕР
fish;5;14;2;НОФХШДДА+КЛЛКККДДШХХШДДШХЦЩГ+ЩЩККЗССЗШЦХШДДШХЩЦЗСЖЛЛВЛКЗЩЦЦЩЗСГ-ЗССЗЦХШШХЦЗССЗЗСССЗЗСТ
fish;5;15;1;НОФХШКЛЕР
fish;5;15;2;ПОФХШДССДА+ДССДШХЦЩЗЗЩЦЦККЩЦХШДСР
fish;5;15;3;НОФЦЩЗССЗГ-КЛЖСЗЦХХЦЗССЗЦХХЦЗССЗЦХША+А-ДССДШШДССДШХЦЗССЗСЖЛЛЖСЗЦХХЦЗССЗЩЦХХЦГ-ЗСЖЛЛЖССССССТ
fish;5;15;4;ПОФХШКИИИИИФЦЩГ+ЗССЗЩЦЦЩЩЦХША-ДССДДССДШХЦЩЩЦХШДССССДШХЦЗССЗЦХШДССДШХЦЗССЗЦХШДССДШХЦЗССЗЦХХЦЗССЗЦХШККШХЦЩЗССЗЩЦХША+КЛЕСДШХХШДССДШХЦЗССЗЦХШДССТ
fish;5;16;1;ПОФХШКИИКШХЦГ+ЗССЗГ-Г-ККЩЗССЗЦХША+ШХХШККДССДШХЦГ-ЗССЗЦХШДССДШХЦЗССЗЦХША-А-ШХХШДДШХЦЗССЗЩЦХША-ШХЦГ-ЗССЗЦХХЦЗССЗЩЦХШДССДШХЦЗССЗЦХШДССДА-А-ШХЦКККЛЖСЗЦХХЦЗСЖЛМФХШХЦЗСТ
fish;5;17;1;НОФХША+ДССДА-ККШХШДССДА-ШХЦЩГ+КЛВЖСЗЗССЗЩЦХША-ДСР
fish;5;17;2;НОФХХФФФФФЦЩГ+ЗССЗКЛЖСЗЩЦЦЩГ-ЗССЗЩЦХХЦЩЗСТ
fish;5;17;3;НОФХШКЛБЛИИИФЦЦЦЩЗССЗЩЦХШДССДДСССР
fish;5;18;1;НОММФХША+ШХХШДСРРЕЛККА-ШХЦЩГ+ККГ-ЗСЖЛЛЖСЗГ-ЩЦХША-ККДССДА-ККДССДЩХЦЩГ-ЗССЗЩЦЦЩЗСТ
fish;5;18;2;НОФХШДСЕЛЛЕСДА-ШХЦЦХШДССДА+ККДССДДДДДШХЦЩГ+ЗССЗЩЦЦЩГ-ЗССЗГ-ЩЦХХЦЩЗЗЗССЗЩЦЦЩГ-ЩЦХХЦЩЗССЗЩЦХША-КИИИИКА-ДССДШХЦЩГ-Г-Г-ЗССЗКККЛЖССТ
fish;5;18;3;НОФЦЩГ+ЩЦХШШХЦЩГ-ЗССЗЩЦХХЦЩЗССЗЩЦХША+ДССДШХЦЩЩЦХШДССДДСР
fish;5;18;4;НОФХШШХЦЩЗССЗЩЦХХЦГ+ЗСЖЛЛЛМИКА+ШХХШКЛЕССР
fish;5;19;1;ПОИКА+А-ДССДШХЦЩГ+ЗСЖЛКЩЦХШККШХЦЩГ-Г-ЗСЖЛМА-ДСР
fish;5;19;2;ПОФХШДССДККА+ШХЦЩГ+ЩЦЦЩЗЗЗЛКЩЦХШДСР
fish;5;19;3;НОФХША+ШХХШКИФЦЩГ+КЛЖСЗЩЦЦЩЗЩЦХХЦЩЗСЖЛЛЖТ
fish;5;19;4;НОФШХА+ДСРРСДДССДШХЦЦХШШХЦЦХШДССССДШХЦЦХШДСР
fish;5;20;1;НОФЦЩГ+КЛВЖТ
fish;5;20;2;НОФХША+ШХЦЩГ+ЗСТ
fish;5;20;3;НОМЛВЖСЗЩЦХША+ШХЦЩГ+ЩЦЦЩГ+ЗСЖЛЛЖСЗЩЦХШДСР
fish;5;20;4;НОФХША+ШХЦЩГ+ЗССССЗЩЦХША-ШХЦЩЗССЗЩЦХШДДШХЦЩКЛЖТ
fish;5;20;5;ПОФХША+ШХЦЩКЛЖСЗЩЦЦЩГ+ЗСТТССТ
fish;5;20;6;НОМКГ+ЗССЗЩЦЦЩЗССССЗЩЦХХЦЩЗСССТ
fish;5;20;7;НОФЦЩГ+ЗССЗЩЦХШШХЦЩЗССЗЩЦХХЦЩЗССЗЩЦХША+А-ШХЦЩГ-КЛЖТ
fish;5;21;1;НОФЦЩГ+Г-ЩЦХШДСР
fish;5;21;2;НОФЦЩГ+ЗЗЩЦХША+ШХЦЩГ-КЛЖТ
fish;5;21;3;НОФХЩА+КИМКЩЦЦЩЗСТ
fish;5;21;4;НОФФФХША+ШХЦЩКЛЛКЗСТТСЗГ+Г-КМООФХШДССДШХЦЩЗССЗЩЦХХЦЦФООФЗСТ
fish;5;21;5;ПОФХЩА+ДССДДСР
fish;5;22;1;НОФХША+ШХХША-КЛЛКА-ДССДА-ШХЦЩГ+КЛЖТ
fish;5;22;2;ПОФФФХША+ШХЦЩКЛЛКЩЦХШДСРРСДА-ДССДШХЦЩГ+ККЩЦЦЩЗСТ
fish;5;22;3;ПОФХША+ШХФФЦЩГ+КЛЖЖЛКЩЦХШДДКЛЕЕЛКШХЦЩЩЦЦЩЗССЗКЛЖТ
fish;5;22;4;НОФХША+ШША-ККШХЦЩКЛЖСЗЩЦХХЦЩЗССЗЩЦХШШШХЦЩКЛЖТ
fish;5;23;1;ПОФХША+ШХХША-КИМКГ+ЩЦФИКДСР
fish;5;23;2;ПОМЛЛКГ+ЩЦХША+ШХЦЩГ-ЗСТ
fish;5;23;3;ПОФФФХША+ШХЦЩКЛЖСЗГ+КЛЖСТ
fish;5;23;4;НОФФООФХША+КИООММММФХШДССДШХЦЩГ+ККЗСТ
fish;5;23;5;НОФЦЩГ+ККЗССЗЩЦХШШХЦЩЗССЗЩЦХША+ШХЦЩЗСТ
fish;5;23;6;НОФХХЦЩКЛЛКЩЦХХЦЩГ+ЩЦХХЦЩЗСССССССССССССТ
fish;5;24;1;НОФЦЩГ+ЩЦХША+ШХЦЩГ-ЗСЖЛЛЖТ
fish;5;24;2;НОФХШДДККШХФООФМММККГ+КМОФХШШХХША+ЗСЖЛЛЖТ
fish;5;24;3;НОФЦЦХША+КЛЕЕЛИИИООМКЩЦХШДСССЕЛИМЛЖТ
fish;5;24;4;НОМККЛЖТ
fish;5;24;5;ПОМКЗССЗГ+ЗСТ
fish;5;24;6;НОФХШКЛЛИМЛЖЖЛМООИЛЕСДА+КЛЕР
fish;5;24;7;ПОММООИКЛЕР
fish;5;24;8;ПОМЛЛКГ+КЛЖТ
fish;5;25;1;НОФХША+ШХЦЩГ+КЛЖТ
fish;5;25;2;ПОФХША+ШХЦЩЗССЗЩЦХШШХЦЩГ+ККЗСТ
fish;5;25;3;НОФШХЦЩГ+КЛЛКЗССЗЩЦХШШХЦЩКЛЖТ
fish;5;25;4;НОФША+ШХХШДСР
fish;5;25;5;НОФЦЩГ+ЗССССЗКЛЖТ
fish;5;25;6;ПОФХША+ШХЦЩЗССЗКЛЛКГ+ЗСТ
fish;5;25;7;ПОФФМКГ+ЗССССЗЩЦХШШХЦЩЗСТ
fish;5;26;1;ПОФХША+ККШХЦЩЗСЖЛКГ+ЩЦХШДСЕЛКА-ШХЩЦКЛЖТ
fish;5;26;2;ПОФХХЦЩГ+ККЩЦХХХШДСР
fish;5;26;3;ПОФМКЗСССЖЛМООИКА+КИМКЗСТ
fish;5;26;4;ПОМКГ+КМИККЛЛИООИИММММИИМКЩЦХША+ШХЦЩЗССЗКЛЖТ
fish;5;26;5;НОИИИЛЕСДДССДШХЦЩГ+ЗСССССТ
fish;5;26;6;НОМЛЖЖЛМИЛЛИМЛЖТ
fish;6;3;1;НОИЛКШХХША+ККШХЦЦЦЩЗССЗГ+КЛЖСССЗЩЦХШДДШХЦЦХШДССССССДШХЦЩЗССЗЩЩЗЗЩЦХШДДШШДССССДШХЦЩЗСССТ
fish;6;3;2;НОИЛКДДШХЦЦХШДДШХЦЦХШДССДШХЦЩЗЗЩЦХШШХЦЩЩЦХШШХЦЩЗЗЩЦХША+ДССДШХЦЦЦЩЗССССЗЩЩЦЩЗССССЗЩЦЦЩЗССЗЩЦЦЩЗССССЗЩЦЦЩЗССЗЩЦХШШХЦШЗСТ
fish;6;3;3;НОМЛКГ+КЛЖССССТ
fish;6;4;1;НОФХШККШЛЦЩЗЗЩЦХШШХЦЩЗССЗЗССЗЩЦХХЦЩЗССССЗЩЦХХЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХШДССДШХЦЩЗССЗЩЦХХЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХХЦЩЗСТ
fish;6;4;2;ПОИКА+ДССССДШХЦЩЗССЗЩЦХШДССДШХЦЩДСССССССССР
fish;6;4;3;НОФХША+ДДКЛЛКДССДШХЦЩГ+ЗССЗГ-ЩЦХШШХЦЩЩЦХХЦЩЗССЗЩЦХХЦЩЗССЗЩЦХШШХЦЩЩЦХШШХХШДССДШХЦЩЗССЗЩЦШШХЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХШДРРСДКИМЛКЩЦХШКЛЛКШХЦЩЗСТ
fish;6;5;1;ПОООИИИИИЛЛКДДШХЦЩЩЦХШШХЦЩЩЦХШШХЦЩЩЦХШДССДШХЦЩЗССЗЩЦХХЦЩЗССЗЩЦХХЦЩЗССЗЩЦХШДССДШХЦЩЗССССССЩЦХХЦЩЗСССССССТ
fish;6;5;2;НОФЦЩЗССЗЩЦХХЦЩЗССССССЗЩЦХШШХЦЩЗССССССССССССЗЩЦХХЦЩЗССЗЩЩЦХШШХЦЩЗССЗЩЦХХЦЩЗССССЗЩЦХХЦЩЗССССЗЩЦХХЦЩЗССССССЗЩЦХХЦЩЗСССССССССССССССССССССССССССССССССССТ
fish;6;5;3;НОФЦЦХЩДССДШХЦЩЗССЗЩЦХХЦЦХХЦЦХХЦЦХХЦЩЗССЗЩЦХХЦЩЩЦХХЦЩЗССЗЩЦХХЦЦХШКЛЕР
fish;6;6;1;ПОФЦЩГ+ЗССЗЩЦХХЦЩЗССССССССССЗЩЦХХЦЩЗССЗЩЦЦЩЗССЗЩЦХХЦЩЗССЗЩЦЦЩЗССЗЩЦЦЩЗССЗЩЦЦЩЗССЗЩЦХШДДШХЦЩЩЦХХЦЩЗССССССССССЗЩЦХША+ШХЦЩЗССЗЩЦХХЦЩЗССССССССЗЩЦЦЩЗССССССССССССЗЩЦХХЦЩЩЦХХЦЩЗСЖЖССТ
fish;6;6;2;ПОИЛЕСДА+ККДСЕЛБИИИИККЛЕСДССДШХЦЩЩЦХШДДШХЦЩЗССЗЩЦХХЦЩЩЦХШДСР
fish;6;7;1;НОИЛКШХЦЩЗССЗЩЦХШЖСР
fish;6;7;2;ПОФЦЩЗССЗЩЦХХЦЩЗССЗЩЦХХЦЩЩЦХХЦЩЗСТ
fish;6;7;3;ПОФЦЩКЛЛМФХХЦЩЗССССЗЩЦХХЦЩЩЦХШШХЦЩЗССССССЗЩЦЦЩЗССЗЩЦХШШХЦЩЗССССЗЩЦХХЦЩЩЦЦЩЗССЗЩЦХШШХЦЩЗССЗЩЦХХШШХЦЩЩЦХХЦЩЗССЗКЗССЗЩЦЦЩЗЗЩЦЩЩЦХШШХЦЩЗСТ
fish;6;7;4;НОФЦЩЗСЖЛМИКА+ДССДШХЦЦХШШХХШШХЦЩЩЦХШШХЦЩЩЦХШЩА-ШХЦЩЩЦХШДСССР
fish;6;8;1;НОММИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИМКЗСТТЖЛКГ-ЩЦХХЦЩЗССССССЗГ+КЛЛЛККЛЖСЗЩЦХХФООМЛЖСТ
fish;6;8;2;ПОООМЛЖТ
fish;6;8;3;НОООООООООМЛЛКЗЗЩЦЦЩЗЗГ-ЗССЗКЛЛКЩЦЦЩЗЗЩЦЦЩЗССЗЩЩЗССССССССССЗЩЦХШДДШХЦЩЩЦХШШХЦЩЗССЗЩЦХШШХЦЩЩЦХШШХЦЩЩЦХШШХЦЩЗССЗЩЦХШШХШЩЩЦХХЦЩЗСССССТ
fish;6;8;4;НОФФФХХФООМКЩЩЦЦЩЩЦЦЩЗССССЗЗССЗЩЦХШДДШХЦЩЗССЗЗСТ
fish;6;9;1;НОФХШДДШХЦЩЗЗЩЦЦЩГ+Г-ЩЦХШДССДА+ШХЦЩЩЦХШДДШХЦЩЗЗЩЦХШЩЦХШКЛДССДШХЦЩЗССЗЩЦХШДССДШХЦЩЗССЗЩЦХШДССССДШХЦЩЗССЗЩЦХШДССДЩХЦЩЗССЗЩЦХШЩЦХШДССДШХЦЩЩЦХШДССДШХЦЩЩЦХШДССССССДДСС
fish;6;9;2;НОФХШККДСССР
fish;6;9;3;НОИЛЛКА+ДССДККШХХШДСССССР
fish;6;10;1;ПОИЛЕССЕЛЛЕССР
fish;6;10;2;ПОМЛЛКЗССЗЩЦЦЩЩЦЦЩЩЦХШШХЦЩЗЗГ+ЗЗЩЩЗССЗЗССЗЩЦХШШХЦЩЩЦХШЗСССССССССТ
fish;6;10;3;ПОИИИКДСР
fish;6;10;4;НОФХША+ККДССДА-КИИИИИИИФЦЩГ+ЗЗККЗССЗЩЦХШШХЦЩЗЗЩЦЦЩЗСТ
fish;6;11;1;НОИКА+ШШШХХШДСССЕЛКШХЦЩЗСЖЛЛВЖСЗЗСЖЛЛЖСЗГ+КЛЖСЗЩЦХШДССДШХЦЩЗССЗЩЦХШКЛБЛИИИООИИИИИИИЛЕР
fish;6;11;2;ПОМЛЛЛЛМИКДСР
fish;6;11;3;НОФЦЩЗССЗГ+КЛЖССТ
fish;6;12;1;НОФХХХШДССДШХЦЩЗЗЩЦЦЦХША+ШХЦЦХХЦЩГ+ЩЦЦЩГ-ЩЦХШДСССЕБЕССССССР
fish;6;12;2;НОФХШДСЕЛИИКДДШХЦЦХШДССДШХЦЩЗССЗЩЦХШДССДШХХШДСССРРСДШХЦЩЗССЗЩЦХШДССДШХЦЩЗССЗЩЦХШДССДШХЦЩЗСССССССТ
fish;6;12;3;ПОФХХЦЩГ+ЗЗКЛЛКГ-ЩЦХХЦЩКЛЖСЗКЛЖЖЛЛЛКЩЦХША+ККДДШХХШДСЕЛКДССДА-ШХХШККДСЕЛКШХЦЩККЩЦХХХХХХФФЦЩКЛЖТТСЗКККЛЖТТССТ
fish;6;13;1;НУОМЛЛКГ+ККЩЦХША+ШХХХЦЦХША-ДССДШХЦЩГ-ЩЦХШШХЦЩКЛЖСЗГ-ЗСЖВЛКГ-ЗСТ
fish;6;13;2;НОИКШХЦЩГ+ЩЩХХЦЩЩЦХША+ШХХША-ККШХЦЦХША-ДСЕБЛКА-А-ДССДА-А-А-ДССДШХЦЩГ-Г-ЩЦХША-ДСЕБЛИООФЦЩГ-КЛЖТТСЗКЛЖТ
fish;6;14;1;НОМЛВЖТТСЗГ+КММКГ-Г-ЗССЗГ-КЛЛКЩЩГ-ЗСТ
fish;6;14;2;НОФЦЩЩЦХШДДШХЦЩКЛЖСЗГ+ЩЦХШКЛЕСДА+ШХХШДСРРСДШХЦЩЩЦХША-ДДА-ШХЦЩЗССЗЩЦХШДДШХХША-ДДШХЦЩЗСССТ
fish;6;15;1;НОФФИИИИИИООООООМКГ+ЗССЗЩЩКЛЖТ
fish;6;15;2;НОФЦЩГ+ЩЦФФЦЩГ-ЩЦФООМЛЖСССЗКЛЖТ
fish;6;16;1;НОФЦЩГ+КККМООМКЩЦХШММММММММММЛЖЖЛККМООМКЗСССТ
fish;6;16;2;НОФФМКГ+ЩЦЦЩККЩЦХША+ШХЦЩЗССЗЩЦХШДССДА-ШХЦЩГ-Г-Г-ЗССЗЩЦХШДСРРСССДШХХШДССДШХЦЩГ-ЗССЗЩЦЦЩЗССЗЩЦХШДДШХЦЩЗСЖЖТ
fish;6;17;1;НОФЦЩГ+Г-ЗССЗГ-ЩЦХША+ДСЕБЛИМКГ-Г-ЩЦЦЩЗСЖЛЛЖСЗГ-КЛЖТТСЗЩЦХШКЛЕСДШХХШДССДШХЦЩЗССЗЩЦХШДСЕЛИИЛЛКДСССЕЛИФЦЩГ-КЛЛМИИМКЗСТТЖЛЛЖССЖЛЛЖТ
fish;6;17;2;НОФФМКГ+Г-ЗСЖЛЛЖСЗЩЦХША-А+ШХФИЛККЛЛКДССДА-ШХЦЩЗСЖЖЛКЩЦХШКЛЕЕЛИМКЗЗЩЦХШДСЕЛИФЦЩКЛЖСЗЩЦХШКЛЛИМКЗСССТ
fish;6;18;1;ПОФЦЩЗССЗЩЦХША+А-КИМКЩЦХШДСССЕЛИООООИИООИИИЛЕР
fish;6;18;2;ПОФХША+ДСЕЛККИМККЛЖСЗЩЦХШДДШХЦЩЗСЖЛМООФХШКЛЛИООИККЛЛИМККЛЛКЩЦЦЩЗСТ
fish;6;19;1;НОФФМКГ+ЩЦХША+ККДСЕЛКЩЦЦЩКЛЛККЛЖТ
fish;6;19;2;НОФФООИКА+ШХЦЩГ+ЗССЗЩЦХШДСССЕЛИООМКЩЦХШККШХФФЦЩКЛЖТ
fish;6;19;3;НОФЦЩКЛЖЖЛКЩЦХША+ШХХШДССДШХХША-КЛЕСДШХЦЩККГ-ЗСЖЛЛЖТ
fish;6;19;4;НОФЦЩГ+КЛЛМИЛБЛКШХЦЩКМИКДОА+ШХЦЩЗССЗГ-КЛММКЗСЖВЛМООМККМИИККИМЛЖТ
fish;6;20;1;НОФЦЩЗСЖЛКГ+ЗССЗЩЦХША+ШХЦЩЗСЖЛКЩЦХША+ШХЦЩЗССЗКЛЖТ
fish;6;20;2;ПОФХШДССДА+ККШХХШДССДШХЦЩГ+ККЩЦХШДССДШХЦЩЗССЗЩЦХШДСР
fish;6;20;3;НОФЦЩКЛЖТ
fish;6;20;4;НОФФФФИККЛЕСДА-ДССДШХЦЩЗССЗЩЦХША+ШХЦЦХШДСРРЕЛКШХЦЩГ+ЩЦХШДССДА-ШХЦЩГ+КЛЖСЗЩЦХШДССДШХЦЩЗСТ
fish;6;20;5;НОИККЛЛКККДССДА+КИФЦЦЦЩГ+ЩЦЦЩЗСЖЛМИЛЕР
fish;6;21;1;НОФХШККШХЦЩЗССЗККЩЦФООФФООМЛЛКГ+ЗСЖЛЛВВЛКЩЦХА+ДССДКЛЕР
fish;6;21;2;ПОФФООФФФЦЩКЛЛКЩЦХШКИМЛЖССЖЛМИА+ККШХЦЩЩЦЦЩГ+КЛЖТ
fish;6;21;3;ПОИИМЛЖССТ
fish;6;22;1;ПОФЦЩКЛЛМФЦЩЗСТ
fish;6;22;2;НОМЛЖЖЛКЩЦХША+КИИКДССДККШХЦЦХШКИМЛЖСЗГ+ЩЦХША-КИФФМКЗСТ
fish;6;22;3;НОФФМЛЛКЗТ
fish;6;22;4;НОФХШДСЕЛКШХЦЩККГ+ЗССЗЩЦХША+ШХЦЩКЛЛККЛЖТ
fish;6;22;5;НОООМКЩЦХХЦЩЩЦХШДСЕЛИМКЗСТ
fish;6;22;6;НОФЩЦХШДДШХЦЩКЛЖСЗЗЗЩЦХШДДШХЦЩКЛЖСЗЩЦХШДССДШХЦЩЗССЗЗСТ
fish;6;22;7;ПОМКЩЦХШККДДШХЦЩЗССЗГ+ЩЦЦЩЗСТТСЗЗССССЗЩЦЦЩЗССЗЩЦХШДДШХЦЩКЛЛККЩЦХШДССДШХХШДСССЕЛИМКККЩЦХХЦЩКЛЛКЩЦЦЩЗСТ
fish;6;23;1;ПОФЦЩКЛЛКГ+ЗССЗЩЦХШККШХЦЩККЗСЖЛЛККМООМЛЖССТТСЗКЛМИЛЕР
fish;6;23;2;НОМММКККЗССЗЩЦХША+ШХЦЩКМИИИИМКЩЩЗССЗЩЦХШКИМКЛЖТ
fish;6;24;1;НОФФМККМИККККИИКДССДА+ККДДШХЦЩКЛЖТ
fish;6;24;2;НОФФОМКГ+ЩЦХХЦЩККЗССЗККЩЦЦЩККЗССЗЩЦХША+ДСР
fish;6;24;3;НОФФФЦЩКЛЛКККЩЦХША+ШХЦЩККЩЦЦЩКЛЖТ
mouse;H;1;1;ОМЭЯГЯЭМОЫОМЯЭЖЩУЗЯМИКАКЛЕР
mouse;H;1;2;ОИКДСШЕЛИМЯГЗУЩТЖЭЯЭМОЫОИКДСШР
mouse;H;2;1;ОФХКИМЯГЯЭЖТЩУЗГЗУЩТЩУЗЯМИЛЕРЕЛКАДСШСДХЦЗУЩТЖЭМИКДСШЕЛИМЭЖТ
mouse;H;2;2;ОФЦЗУЩТЩУЗГЗУЩУЗЦХКЛКАДХЦЗУЩТ
mouse;H;2;3;ОФХКИФЦГЗУЩТЖЭМИЛЕР
mouse;H;2;4;ОФЦЗУЩТЩУЗГЯМИКАДСШРШРЕЛИМЯГЦЗУЩТЖВЭМИКАДАХЦГЗУЗЦФОЫОФЦЯМЭЖЩУЗЯМИЛЕРЕЛКАКЛЕШСДАХЦЗУЩТ
mouse;H;2;5;ОИКДСШР
mouse;H;3;1;ОФХКЛЕШСДАХЦЯЭЖТЩУЗЯМОЫОФХДАХФОЫОФХКИМЭЖЩУЗГЦХКЛЕР
mouse;H;3;2;ОИЛБЛКАДХЦГЗУЩТ
mouse;H;3;3;ОФЦГЗУЩТЖЭМИКАХЦГЯЭВЖТЩУЗЦХКИМЭМОЫОФХЦХАДАХЦГЗУЗГЦХАКЛЕРШСДАХФМЯГЦФОЫОФЦГЗУЩТ
mouse;H;3;4;ОИКАДАХФИЛКАКЛКАХЦГЗУЩТЖЭМИКХЦЗУЗГЦФМЯГЦХАКЛЕРЕЛИФЦЗУЩТ
mouse;H;3;5;ОФХАКЛКАДСШР
mouse;H;3;6;ОФХЦГЦФОЫОИКХЦГЗУЩТЩУЗГЯЦХКЛБЕРШСДАХФМЭВЖЩУЗГЦФИЛЕР
mouse;H;4;1;ОФХАКЛЕРШСДАХЦГЯЭВЭЯЗУЗГЦФМИКАХЦЗУЩТЖЭМФХКЛИМЯГЦ
mouse;H;4;1;ХФХКИМЯГЦХАКАХФМЯЦЯМИКДСШР
mouse;H;4;2;ОФЦГЯЭВЖТЖЭМОЫОИКАХЦГЗУЩТ
mouse;H;4;3;ОФХАКИМЯГЗУЩТЩУЗГЯМЯЭВЭМФХКИФЦГЦФМИЛЕРЕЛКАХЦГЯМИКАХЦГЗУЗГЯМИМИМОЫОИЛЕРШСДАХЦГЯЭЖТ
mouse;H;4;4;ОФХАКИМЯГЗУЩТЩУЗГЦФЦГЯЭЖЩУЩТЖЭМИКАДАХФИЛИФХАКИМЯГЦХАКИФЦГЯЭЖТЩУЗГЗУЩТЖЭЯЦХКЛИОЫОИКАХЦЗУЩТ
mouse;H;6;5;КАХЦГЦФИЛ
mouse;H;6;1;ОИКАХФМЯГЯЭЖТЩУЗЦХАКЛЕРЕЛИМЭЯЦХКИМИКАДСШР
mouse;H;6;2;ОФХАХКИФХАХЦГЯЭЯГЯМОЫОФХЦГЗУЩТЩУЗГЦХАКИМИКАДАХЦГЗУЩТ
mouse;H;6;3;ОФХАКИМЯГЗУЩТ
mouse;H;6;4;ОФХАХЦГЯМИЛБЛКАХЦГЦФМЯГЦХАКХФХАДХЦГЗУЩТЩУЗЯМИЛКАХЦЗУЗЦХКХКИМИЛЕР
mouse;H;6;5;ОФХАКИМЯГЯМИКАХЦГЯМИКАХЦГЯЭМИКАКЛКАДСШСДАХЦГЯГЗУЩТЩУЗГЦФИКАХЦГЯМИЛЕР
mouse;H;6;6;ОФХАКИЛЕР
mouse;H;6;7;ОФ
mouse;H;6;7;ИЛЕРШСДСШРЕРШСДАХЦГЯМОЫОИКАХАКХЦГЗУЩУЗГЦГЯМИКАХЦГЦХАКИМЯГЯМИЛКАКИМЭВЭМИЛИМЯГЗУЩТКОЕЦОЫТОГОВРЕМЕИ
mouse;H;5;1;ОИКАХЦГЗУЩТЖЭМИКАХЦЯЭМОЫОИЛЕРШСДХЦЗУЩТ
